RacerID,Venue,local_win_rate
4366,唐津,6.46
4366,大村,6.44
4367,桐生,4.8
4367,戸田,5.06
4367,江戸川,5.17
4367,平和島,5.02
4367,多摩川,4.82
4367,浜名湖,4.99
4367,蒲郡,4.59
4367,常滑,5.23
4367,津,5.0
4367,三国,4.7
4367,びわこ,5.03
4367,住之江,5.0
4367,尼崎,5.6
4367,鳴門,4.9
4367,丸亀,4.83
4367,児島,5.0
4367,宮島,4.67
4367,徳山,4.93
4367,下関,4.92
4367,若松,4.95
4367,芦屋,5.06
4367,福岡,4.97
4367,唐津,4.82
4367,大村,4.7
4368,桐生,5.7
4368,戸田,4.63
4368,江戸川,5.46
4368,平和島,4.41
4368,多摩川,5.06
4368,浜名湖,5.5
4368,蒲郡,4.91
4368,常滑,4.55
4368,津,5.0
4368,三国,4.61
4368,びわこ,4.96
4368,住之江,4.93
4368,尼崎,4.53
4368,鳴門,4.48
4368,丸亀,4.63
4368,児島,4.87
4368,宮島,4.49
4368,徳山,4.43
4368,下関,4.42
4368,若松,5.05
4368,芦屋,4.64
4368,福岡,4.85
4368,唐津,4.25
4368,大村,4.89
4369,桐生,5.66
4369,戸田,5.33
4369,江戸川,5.05
4369,平和島,5.43
4369,多摩川,5.44
4369,浜名湖,5.91
4369,蒲郡,5.8
4369,常滑,5.94
4369,津,6.29
4369,三国,5.38
4369,びわこ,6.02
4369,住之江,5.13
4369,尼崎,6.05
4369,鳴門,4.91
4369,丸亀,5.52
4369,児島,5.74
4369,宮島,6.0
4369,徳山,5.82
4369,下関,6.1
4369,若松,5.85
4369,芦屋,5.78
4369,福岡,5.95
4369,唐津,5.67
4369,大村,6.38
4370,桐生,6.79
4370,戸田,6.29
4370,江戸川,6.75
4370,平和島,6.19
4370,多摩川,6.59
4370,浜名湖,6.7
4370,蒲郡,6.52
4370,常滑,6.71
4370,津,5.85
4370,三国,6.99
4370,びわこ,5.81
4370,住之江,6.1
4370,尼崎,5.97
4370,鳴門,6.53
4370,丸亀,6.9
4370,児島,6.64
4370,宮島,6.13
4370,徳山,6.72
4370,下関,6.38
4370,若松,6.81
4370,芦屋,6.64
4370,福岡,6.09
4370,唐津,6.13
4370,大村,6.12
4371,桐生,7.27
4371,戸田,7.29
4371,江戸川,6.94
4371,平和島,6.55
4371,多摩川,6.44
4371,浜名湖,7.12
4371,蒲郡,6.8
4371,常滑,6.38
4371,津,6.87
4371,三国,6.75
4371,びわこ,5.86
4371,住之江,6.87
4371,尼崎,6.64
4371,鳴門,7.37
4371,丸亀,7.14
4371,児島,6.64
4371,宮島,6.9
4371,徳山,6.98
4371,下関,6.8
4371,若松,7.03
4371,芦屋,7.17
4371,福岡,6.65
4371,唐津,6.26
4371,大村,7.03
4372,桐生,5.71
4372,戸田,4.86
4372,江戸川,6.58
4372,平和島,6.28
4372,多摩川,5.19
4372,浜名湖,5.02
4372,蒲郡,5.03
4372,常滑,5.03
4372,津,5.33
4372,三国,5.46
4372,びわこ,5.68
4372,住之江,5.49
4372,尼崎,5.44
4372,鳴門,5.05
4372,丸亀,5.12
4372,児島,5.44
4372,宮島,5.9
4372,徳山,6.07
4372,下関,5.47
4372,若松,5.31
4372,芦屋,4.98
4372,福岡,5.4
4372,唐津,5.06
4372,大村,5.13
4373,桐生,4.45
4373,戸田,5.5
4373,江戸川,5.35
4373,平和島,5.23
4373,多摩川,5.06
4373,浜名湖,4.32
4373,蒲郡,5.02
4373,常滑,4.6
4373,津,5.07
4373,三国,4.64
4373,びわこ,5.32
4373,住之江,5.11
4373,尼崎,5.1
4373,鳴門,5.23
4373,丸亀,5.39
4373,児島,5.09
4373,宮島,5.14
4373,徳山,4.59
4373,下関,4.31
4373,若松,4.94
4373,芦屋,4.62
4373,福岡,4.34
4373,唐津,5.55
4373,大村,4.94
4374,桐生,4.23
4374,戸田,4.31
4374,江戸川,4.25
4374,平和島,4.33
4374,多摩川,3.1
4374,浜名湖,4.51
4374,蒲郡,4.05
4374,常滑,4.76
4374,津,4.6
4374,三国,3.73
4374,びわこ,3.87
4374,住之江,3.98
4374,尼崎,3.6
4374,鳴門,4.02
4374,丸亀,4.22
4374,児島,4.35
4374,宮島,4.19
4374,徳山,4.0
4374,下関,4.16
4374,若松,4.27
4374,芦屋,3.83
4374,福岡,4.02
4374,唐津,4.11
4374,大村,3.59
4375,桐生,5.94
4375,戸田,4.79
4375,江戸川,4.68
4375,平和島,5.69
4375,多摩川,5.26
4375,浜名湖,4.99
4375,蒲郡,5.0
4375,常滑,4.75
4375,津,4.61
4375,三国,4.4
4375,びわこ,5.31
4375,住之江,4.86
4375,尼崎,5.24
4375,鳴門,4.6
4375,丸亀,4.88
4375,児島,4.6
4375,宮島,5.36
4375,徳山,5.04
4375,下関,5.05
4375,若松,5.03
4375,芦屋,4.64
4375,福岡,4.89
4375,唐津,5.43
4375,大村,5.6
4376,桐生,5.99
4376,戸田,5.43
4376,江戸川,5.3
4376,平和島,5.57
4376,多摩川,5.6
4376,浜名湖,5.77
4376,蒲郡,5.56
4376,常滑,5.26
4376,津,5.67
4376,三国,5.54
4376,びわこ,5.41
4376,住之江,5.38
4376,尼崎,5.51
4376,鳴門,5.84
4376,丸亀,5.39
4376,児島,5.28
4376,宮島,5.7
4376,徳山,5.95
4376,下関,5.65
4376,若松,5.8
4376,芦屋,6.11
4376,福岡,4.19
4376,唐津,6.12
4376,大村,6.67
4377,桐生,5.55
4377,戸田,6.32
4377,江戸川,5.24
4377,平和島,5.53
4377,多摩川,5.65
4377,浜名湖,5.52
4377,蒲郡,5.54
4377,常滑,5.35
4377,津,5.9
4377,三国,5.28
4377,びわこ,5.42
4377,住之江,5.16
4377,尼崎,5.78
4377,鳴門,5.63
4377,丸亀,5.96
4377,児島,5.56
4377,宮島,5.53
4377,徳山,5.63
4377,下関,6.01
4377,若松,6.23
4377,芦屋,6.07
4377,福岡,5.34
4377,唐津,5.97
4377,大村,5.64
4378,桐生,5.38
4378,戸田,5.49
4378,江戸川,5.46
4378,平和島,6.1
4378,多摩川,6.28
4378,浜名湖,5.41
4378,蒲郡,5.67
4378,常滑,5.29
4378,津,5.68
4378,三国,5.48
4378,びわこ,5.61
4378,住之江,4.69
4378,尼崎,4.95
4378,鳴門,5.13
4378,丸亀,5.04
4378,児島,5.17
4378,宮島,4.94
4378,徳山,5.41
4378,下関,4.74
4378,若松,5.14
4378,芦屋,5.26
4378,福岡,5.02
4378,唐津,4.26
4378,大村,5.3
4379,桐生,5.31
4379,戸田,4.64
4379,江戸川,5.83
4379,平和島,5.52
4379,多摩川,5.23
4379,浜名湖,5.53
4379,蒲郡,5.19
4379,常滑,5.89
4379,津,5.6
4379,三国,4.97
4379,びわこ,5.87
4379,住之江,5.59
4379,尼崎,5.47
4379,鳴門,5.71
4379,丸亀,5.98
4379,児島,5.35
4379,宮島,6.17
4379,徳山,5.88
4379,下関,4.88
4379,若松,5.49
4379,芦屋,5.95
4379,福岡,5.97
4379,唐津,5.68
4379,大村,5.69
4380,桐生,4.27
4380,戸田,4.15
4380,江戸川,3.51
4380,平和島,4.47
4380,多摩川,4.81
4380,浜名湖,4.51
4380,蒲郡,4.02
4380,常滑,4.32
4380,津,3.93
4380,三国,4.15
4380,びわこ,4.46
4380,住之江,4.4
4380,尼崎,4.67
4380,鳴門,4.55
4380,丸亀,4.49
4380,児島,4.32
4380,宮島,4.17
4380,徳山,4.62
4380,下関,3.89
4380,若松,4.54
4380,芦屋,3.43
4380,福岡,4.62
4380,唐津,4.24
4380,大村,3.81
4381,桐生,5.72
4381,戸田,4.89
4381,江戸川,6.23
4381,平和島,5.67
4381,多摩川,5.06
4381,浜名湖,5.07
4381,蒲郡,5.07
4381,常滑,4.98
4381,津,4.92
4381,三国,4.56
4381,びわこ,5.12
4381,住之江,5.23
4381,尼崎,5.09
4381,鳴門,4.92
4381,丸亀,5.1
4381,児島,4.9
4381,宮島,4.5
4381,徳山,4.67
4381,下関,5.1
4381,若松,5.47
4381,芦屋,5.67
4381,福岡,4.92
4381,唐津,5.64
4381,大村,4.96
4382,桐生,5.07
4382,戸田,5.22
4382,江戸川,4.71
4382,平和島,5.36
4382,多摩川,5.62
4382,浜名湖,4.51
4382,蒲郡,4.67
4382,常滑,5.09
4382,津,4.5
4382,三国,4.55
4382,びわこ,5.13
4382,住之江,5.19
4382,尼崎,5.09
4382,鳴門,4.33
4382,丸亀,4.92
4382,児島,5.25
4382,宮島,4.98
4382,徳山,4.62
4382,下関,5.22
4382,若松,5.04
4382,芦屋,4.71
4382,福岡,5.3
4382,唐津,4.43
4382,大村,4.75
4383,桐生,4.59
4383,戸田,4.74
4383,江戸川,5.28
4383,平和島,4.54
4383,多摩川,5.0
4383,浜名湖,4.14
4383,蒲郡,4.53
4383,常滑,4.59
4383,津,4.13
4383,三国,4.39
4383,びわこ,4.37
4383,住之江,4.45
4383,尼崎,4.64
4383,鳴門,5.19
4383,丸亀,4.72
4383,児島,4.56
4383,宮島,4.78
4383,徳山,4.45
4383,下関,4.78
4383,若松,4.84
4383,芦屋,4.66
4383,福岡,4.53
4383,唐津,4.38
4383,大村,3.7
4384,桐生,6.37
4384,戸田,6.67
4384,江戸川,6.36
4384,平和島,6.24
4384,多摩川,6.5
4384,浜名湖,6.02
4384,蒲郡,6.37
4384,常滑,6.62
4384,津,5.93
4384,三国,6.06
4384,びわこ,6.16
4384,住之江,5.88
4384,尼崎,5.94
4384,鳴門,6.18
4384,丸亀,5.74
4384,児島,6.12
4384,宮島,6.16
4384,徳山,6.5
4384,下関,5.23
4384,若松,6.1
4384,芦屋,6.0
4384,福岡,5.64
4384,唐津,6.49
4384,大村,5.97
4385,桐生,4.37
4385,戸田,3.88
4385,江戸川,4.14
4385,平和島,3.02
4385,多摩川,3.88
4385,浜名湖,3.4
4385,蒲郡,3.84
4385,常滑,3.34
4385,津,3.66
4385,三国,3.93
4385,びわこ,4.41
4385,住之江,3.77
4385,尼崎,4.1
4385,鳴門,3.33
4385,丸亀,3.63
4385,児島,3.74
4385,宮島,3.77
4385,徳山,3.78
4385,下関,3.84
4385,若松,3.92
4385,芦屋,3.5
4385,福岡,4.54
4385,唐津,2.6
4385,大村,4.24
4387,桐生,7.15
4387,戸田,6.4
4387,江戸川,6.75
4387,平和島,6.77
4387,多摩川,6.73
4387,浜名湖,6.69
4387,蒲郡,6.41
4387,常滑,7.5
4387,津,6.79
4387,三国,7.46
4387,びわこ,6.73
4387,住之江,7.17
4387,尼崎,6.88
4387,鳴門,5.89
4387,丸亀,6.65
4387,児島,6.9
4387,宮島,7.2
4387,徳山,7.4
4387,下関,6.55
4387,若松,6.75
4387,芦屋,6.58
4387,福岡,6.55
4387,唐津,6.27
4387,大村,6.72
4388,桐生,5.68
4388,戸田,5.84
4388,江戸川,6.09
4388,平和島,5.75
4388,多摩川,5.58
4388,浜名湖,5.08
4388,蒲郡,5.78
4388,常滑,5.4
4388,津,5.3
4388,三国,5.86
4388,びわこ,5.96
4388,住之江,5.69
4388,尼崎,6.01
4388,鳴門,5.8
4388,丸亀,6.27
4388,児島,6.53
4388,宮島,5.77
4388,徳山,5.77
4388,下関,6.27
4388,若松,6.43
4388,芦屋,5.74
4388,福岡,6.03
4388,唐津,6.2
4388,大村,5.96
4389,桐生,4.57
4389,戸田,4.74
4389,江戸川,3.68
4389,平和島,5.18
4389,多摩川,4.93
4389,浜名湖,4.71
4389,蒲郡,5.03
4389,常滑,4.29
4389,津,4.75
4389,三国,4.93
4389,びわこ,5.01
4389,住之江,4.85
4389,尼崎,5.31
4389,鳴門,4.8
4389,丸亀,4.96
4389,児島,4.93
4389,宮島,5.02
4389,徳山,5.01
4389,下関,5.17
4389,若松,4.95
4389,芦屋,4.87
4389,福岡,5.37
4389,唐津,5.59
4389,大村,5.27
4390,桐生,4.02
4390,戸田,4.29
4390,江戸川,3.6
4390,平和島,4.11
4390,多摩川,4.61
4390,浜名湖,3.96
4390,蒲郡,4.53
4390,常滑,4.45
4390,津,3.81
4390,三国,3.84
4390,びわこ,4.34
4390,住之江,3.51
4390,尼崎,4.75
4390,鳴門,4.54
4390,丸亀,4.65
4390,児島,4.42
4390,宮島,3.55
4390,徳山,3.98
4390,下関,3.85
4390,若松,4.11
4390,芦屋,4.62
4390,福岡,3.32
4390,唐津,4.09
4390,大村,3.77
4391,桐生,6.6
4391,戸田,6.31
4391,江戸川,6.67
4391,平和島,6.49
4391,多摩川,5.85
4391,浜名湖,6.33
4391,蒲郡,6.13
4391,常滑,6.16
4391,津,6.29
4391,三国,7.15
4391,びわこ,6.25
4391,住之江,6.56
4391,尼崎,6.87
4391,鳴門,6.81
4391,丸亀,6.23
4391,児島,7.34
4391,宮島,6.24
4391,徳山,6.37
4391,下関,6.34
4391,若松,6.12
4391,芦屋,6.81
4391,福岡,6.89
4391,唐津,6.81
4391,大村,6.58
4393,桐生,5.14
4393,戸田,4.82
4393,江戸川,4.79
4393,平和島,5.22
4393,多摩川,5.38
4393,浜名湖,5.08
4393,蒲郡,4.62
4393,常滑,4.37
4393,津,4.52
4393,三国,4.72
4393,びわこ,4.69
4393,住之江,5.13
4393,尼崎,4.84
4393,鳴門,3.85
4393,丸亀,4.57
4393,児島,4.74
4393,宮島,4.15
4393,徳山,4.58
4393,下関,4.35
4393,若松,4.84
4393,芦屋,4.57
4393,福岡,4.89
4393,唐津,4.72
4393,大村,4.4
4394,桐生,4.64
4394,戸田,4.6
4394,江戸川,5.48
4394,平和島,4.82
4394,多摩川,4.43
4394,浜名湖,5.03
4394,蒲郡,4.54
4394,常滑,4.51
4394,津,4.84
4394,三国,5.37
4394,びわこ,4.7
4394,住之江,4.94
4394,尼崎,4.5
4394,鳴門,5.2
4394,丸亀,5.58
4394,児島,4.38
4394,宮島,4.82
4394,徳山,4.66
4394,下関,4.81
4394,若松,4.86
4394,芦屋,4.81
4394,福岡,4.8
4394,唐津,4.01
4394,大村,4.82
4395,桐生,5.06
4395,戸田,4.63
4395,江戸川,5.44
4395,平和島,4.6
4395,多摩川,5.15
4395,浜名湖,5.15
4395,蒲郡,4.81
4395,常滑,4.65
4395,津,4.35
4395,三国,5.26
4395,びわこ,4.2
4395,住之江,3.96
4395,尼崎,5.17
4395,鳴門,4.38
4395,丸亀,5.39
4395,児島,4.99
4395,宮島,5.01
4395,徳山,4.51
4395,下関,4.26
4395,若松,5.09
4395,芦屋,5.04
4395,福岡,5.08
4395,唐津,4.9
4395,大村,4.85
4396,桐生,4.44
4396,戸田,5.3
4396,江戸川,5.29
4396,平和島,5.6
4396,多摩川,4.81
4396,浜名湖,5.22
4396,蒲郡,5.32
4396,常滑,4.95
4396,津,4.7
4396,三国,4.35
4396,びわこ,4.58
4396,住之江,4.87
4396,尼崎,4.34
4396,鳴門,5.07
4396,丸亀,5.15
4396,児島,4.76
4396,宮島,5.14
4396,徳山,5.21
4396,下関,5.16
4396,若松,5.17
4396,芦屋,4.95
4396,福岡,4.98
4396,唐津,5.0
4396,大村,4.75
4397,桐生,7.44
4397,戸田,7.03
4397,江戸川,7.14
4397,平和島,6.12
4397,多摩川,6.49
4397,浜名湖,7.16
4397,蒲郡,6.65
4397,常滑,6.52
4397,津,6.99
4397,三国,6.96
4397,びわこ,6.68
4397,住之江,6.8
4397,尼崎,6.61
4397,鳴門,6.85
4397,丸亀,6.67
4397,児島,7.3
4397,宮島,6.56
4397,徳山,7.19
4397,下関,6.82
4397,若松,7.09
4397,芦屋,6.93
4397,福岡,7.0
4397,唐津,7.13
4397,大村,7.27
4398,桐生,6.21
4398,戸田,5.4
4398,江戸川,6.04
4398,平和島,5.82
4398,多摩川,5.91
4398,浜名湖,6.67
4398,蒲郡,6.59
4398,常滑,6.43
4398,津,5.96
4398,三国,6.06
4398,びわこ,6.43
4398,住之江,5.85
4398,尼崎,5.44
4398,鳴門,6.27
4398,丸亀,5.96
4398,児島,6.11
4398,宮島,6.28
4398,徳山,6.15
4398,下関,5.88
4398,若松,5.82
4398,芦屋,6.62
4398,福岡,5.88
4398,唐津,6.24
4398,大村,5.85
4399,桐生,6.51
4399,戸田,5.68
4399,江戸川,3.83
4399,平和島,5.81
4399,多摩川,5.48
4399,浜名湖,5.47
4399,蒲郡,6.28
4399,常滑,6.96
4399,津,6.06
4399,三国,6.52
4399,びわこ,6.55
4399,住之江,5.97
4399,尼崎,6.44
4399,鳴門,6.52
4399,丸亀,6.54
4399,児島,5.85
4399,宮島,6.25
4399,徳山,6.56
4399,下関,6.18
4399,若松,5.59
4399,芦屋,6.1
4399,福岡,6.32
4399,唐津,6.66
4399,大村,5.62
4400,桐生,3.91
4400,戸田,3.66
4400,江戸川,3.85
4400,平和島,4.33
4400,多摩川,4.29
4400,浜名湖,3.91
4400,蒲郡,4.43
4400,常滑,3.9
4400,津,3.39
4400,三国,4.34
4400,びわこ,4.34
4400,住之江,4.25
4400,尼崎,4.1
4400,鳴門,3.72
4400,丸亀,3.57
4400,児島,3.37
4400,宮島,4.13
4400,徳山,4.37
4400,下関,3.49
4400,若松,3.96
4400,芦屋,3.82
4400,福岡,4.67
4400,唐津,3.74
4400,大村,4.46
4401,桐生,5.36
4401,戸田,5.27
4401,江戸川,5.48
4401,平和島,5.72
4401,多摩川,5.31
4401,浜名湖,5.0
4401,蒲郡,5.25
4401,常滑,5.49
4401,津,5.58
4401,三国,5.63
4401,びわこ,5.89
4401,住之江,5.96
4401,尼崎,6.29
4401,鳴門,6.21
4401,丸亀,4.8
4401,児島,5.7
4401,宮島,5.03
4401,徳山,6.17
4401,下関,4.89
4401,若松,4.95
4401,芦屋,5.3
4401,福岡,5.94
4401,唐津,5.96
4401,大村,5.51
4402,桐生,5.89
4402,戸田,5.55
4402,江戸川,5.9
4402,平和島,6.74
4402,多摩川,6.21
4402,浜名湖,5.51
4402,蒲郡,5.66
4402,常滑,5.74
4402,津,5.38
4402,三国,5.19
4402,びわこ,5.65
4402,住之江,5.31
4402,尼崎,6.37
4402,鳴門,5.87
4402,丸亀,5.71
4402,児島,4.91
4402,宮島,6.01
4402,徳山,5.96
4402,下関,5.75
4402,若松,5.39
4402,芦屋,5.77
4402,福岡,5.58
4402,唐津,5.24
4402,大村,5.79
4403,桐生,5.78
4403,戸田,5.63
4403,江戸川,5.26
4403,平和島,5.41
4403,多摩川,5.39
4403,浜名湖,5.65
4403,蒲郡,5.64
4403,常滑,5.66
4403,津,5.16
4403,三国,5.73
4403,びわこ,5.58
4403,住之江,5.17
4403,尼崎,4.58
4403,鳴門,5.34
4403,丸亀,6.17
4403,児島,5.22
4403,宮島,5.68
4403,徳山,5.38
4403,下関,5.86
4403,若松,5.35
4403,芦屋,5.7
4403,福岡,5.36
4403,唐津,5.7
4403,大村,5.05
4404,桐生,5.02
4404,戸田,4.68
4404,江戸川,4.34
4404,平和島,4.78
4404,多摩川,4.35
4404,浜名湖,4.69
4404,蒲郡,4.9
4404,常滑,4.17
4404,津,4.51
4404,三国,4.52
4404,びわこ,4.6
4404,住之江,5.27
4404,尼崎,4.95
4404,鳴門,4.65
4404,丸亀,4.55
4404,児島,4.49
4404,宮島,4.33
4404,徳山,4.55
4404,下関,4.68
4404,若松,4.94
4404,芦屋,3.93
4404,福岡,4.6
4404,唐津,4.87
4404,大村,4.71
4405,桐生,4.23
4405,戸田,4.39
4405,江戸川,5.14
4405,平和島,4.81
4405,多摩川,4.6
4405,浜名湖,4.38
4405,蒲郡,4.68
4405,常滑,4.55
4405,津,4.44
4405,三国,4.88
4405,びわこ,5.01
4405,住之江,3.97
4405,尼崎,4.34
4405,鳴門,4.76
4405,丸亀,4.41
4405,児島,4.94
4405,宮島,4.25
4405,徳山,5.29
4405,下関,4.66
4405,若松,5.29
4405,芦屋,5.05
4405,福岡,4.0
4405,唐津,5.24
4405,大村,4.86
4406,桐生,4.18
4406,戸田,4.02
4406,江戸川,3.6
4406,平和島,4.48
4406,多摩川,4.31
4406,浜名湖,3.66
4406,蒲郡,3.56
4406,常滑,3.92
4406,津,3.82
4406,三国,4.05
4406,びわこ,4.4
4406,住之江,4.16
4406,尼崎,3.89
4406,鳴門,4.56
4406,丸亀,3.83
4406,児島,4.22
4406,宮島,3.99
4406,徳山,4.1
4406,下関,4.31
4406,若松,3.84
4406,芦屋,4.4
4406,福岡,4.24
4406,唐津,4.29
4406,大村,4.01
4407,桐生,5.29
4407,戸田,4.76
4407,江戸川,5.12
4407,平和島,4.62
4407,多摩川,4.76
4407,浜名湖,4.46
4407,蒲郡,4.88
4407,常滑,4.72
4407,津,5.0
4407,三国,4.83
4407,びわこ,5.11
4407,住之江,4.68
4407,尼崎,4.76
4407,鳴門,4.24
4407,丸亀,4.87
4407,児島,4.21
4407,宮島,4.72
4407,徳山,5.13
4407,下関,5.4
4407,若松,5.35
4407,芦屋,4.98
4407,福岡,3.57
4407,唐津,2.0
4407,大村,4.56
4408,桐生,4.23
4408,戸田,2.73
4408,江戸川,3.89
4408,平和島,4.23
4408,多摩川,4.04
4408,浜名湖,4.54
4408,蒲郡,3.78
4408,常滑,4.54
4408,津,4.02
4408,三国,3.0
4408,びわこ,4.07
4408,住之江,4.2
4408,尼崎,3.58
4408,鳴門,3.53
4408,丸亀,3.62
4408,児島,3.69
4408,宮島,4.22
4408,徳山,2.67
4408,下関,3.04
4408,若松,4.05
4408,芦屋,3.69
4408,福岡,3.96
4408,唐津,3.87
4408,大村,4.25
4409,桐生,6.77
4409,戸田,6.43
4409,江戸川,6.31
4409,平和島,5.94
4409,多摩川,6.02
4409,浜名湖,6.0
4409,蒲郡,6.08
4409,常滑,6.14
4409,津,5.89
4409,三国,6.46
4409,びわこ,6.55
4409,住之江,6.27
4409,尼崎,5.91
4409,鳴門,5.72
4409,丸亀,6.82
4409,児島,6.09
4409,宮島,6.42
4409,徳山,6.46
4409,下関,6.87
4409,若松,6.3
4409,芦屋,6.28
4409,福岡,5.64
4409,唐津,6.02
4409,大村,6.16
4410,桐生,5.27
4410,戸田,4.92
4410,江戸川,4.76
4410,平和島,5.04
4410,多摩川,5.83
4410,浜名湖,5.71
4410,蒲郡,5.28
4410,常滑,5.47
4410,津,5.22
4410,三国,5.66
4410,びわこ,5.63
4410,住之江,5.26
4410,尼崎,5.0
4410,鳴門,5.46
4410,丸亀,5.47
4410,児島,5.35
4410,宮島,5.48
4410,徳山,5.25
4410,下関,6.06
4410,若松,5.12
4410,芦屋,5.42
4410,福岡,5.61
4410,唐津,5.15
4410,大村,6.06
4411,桐生,5.3
4411,戸田,4.69
4411,江戸川,5.58
4411,平和島,5.54
4411,多摩川,5.46
4411,浜名湖,5.0
4411,蒲郡,5.1
4411,常滑,5.4
4411,津,5.55
4411,三国,5.25
4411,びわこ,5.48
4411,住之江,5.4
4411,尼崎,5.18
4411,鳴門,5.32
4411,丸亀,5.62
4411,児島,5.44
4411,宮島,4.94
4411,徳山,5.44
4411,下関,5.36
4411,若松,5.63
4411,芦屋,5.14
4411,福岡,5.28
4411,唐津,4.98
4411,大村,5.05
4413,桐生,6.16
4413,戸田,5.86
4413,江戸川,5.89
4413,平和島,6.53
4413,多摩川,6.32
4413,浜名湖,5.91
4413,蒲郡,6.48
4413,常滑,6.89
4413,津,5.56
4413,三国,6.01
4413,びわこ,5.43
4413,住之江,5.9
4413,尼崎,5.8
4413,鳴門,5.62
4413,丸亀,6.03
4413,児島,6.41
4413,宮島,6.79
4413,徳山,6.51
4413,下関,5.86
4413,若松,6.38
4413,芦屋,5.93
4413,福岡,5.88
4413,唐津,5.86
4413,大村,6.05
4414,桐生,3.69
4414,戸田,4.0
4414,江戸川,3.81
4414,平和島,4.06
4414,多摩川,4.0
4414,浜名湖,3.62
4414,蒲郡,4.15
4414,常滑,3.47
4414,津,3.37
4414,三国,3.65
4414,びわこ,3.87
4414,住之江,4.06
4414,尼崎,3.33
4414,鳴門,3.9
4414,丸亀,3.96
4414,児島,3.87
4414,宮島,3.17
4414,徳山,3.16
4414,下関,3.56
4414,若松,2.98
4414,芦屋,3.71
4414,福岡,4.18
4414,唐津,3.92
4414,大村,3.35
4415,桐生,5.64
4415,戸田,6.24
4415,江戸川,5.27
4415,平和島,6.11
4415,多摩川,6.0
4415,浜名湖,5.94
4415,蒲郡,5.66
4415,常滑,5.84
4415,津,5.5
4415,三国,6.26
4415,びわこ,5.88
4415,住之江,6.02
4415,尼崎,6.38
4415,鳴門,5.4
4415,丸亀,5.94
4415,児島,5.31
4415,宮島,4.92
4415,徳山,5.24
4415,下関,6.52
4415,若松,5.29
4415,芦屋,6.27
4415,福岡,4.68
4415,唐津,6.5
4415,大村,6.39
4416,桐生,4.73
4416,戸田,5.49
4416,江戸川,3.91
4416,平和島,5.27
4416,多摩川,4.69
4416,浜名湖,4.47
4416,蒲郡,4.71
4416,常滑,4.98
4416,津,4.99
4416,三国,4.48
4416,びわこ,4.2
4416,住之江,4.84
4416,尼崎,4.78
4416,鳴門,4.76
4416,丸亀,4.54
4416,児島,4.98
4416,宮島,4.82
4416,徳山,4.46
4416,下関,4.7
4416,若松,4.61
4416,芦屋,5.0
4416,福岡,3.75
4416,唐津,4.74
4416,大村,4.56
4417,桐生,4.84
4417,戸田,5.07
4417,江戸川,4.24
4417,平和島,5.09
4417,多摩川,4.96
4417,浜名湖,4.61
4417,蒲郡,4.54
4417,常滑,4.58
4417,津,4.85
4417,三国,4.46
4417,びわこ,4.85
4417,住之江,4.6
4417,尼崎,4.7
4417,鳴門,4.68
4417,丸亀,5.04
4417,児島,4.81
4417,宮島,4.83
4417,徳山,4.52
4417,下関,4.25
4417,若松,4.92
4417,芦屋,4.74
4417,福岡,4.14
4417,唐津,5.3
4417,大村,4.47
4418,桐生,7.12
4418,戸田,6.93
4418,江戸川,7.66
4418,平和島,7.21
4418,多摩川,7.18
4418,浜名湖,7.48
4418,蒲郡,7.23
4418,常滑,7.6
4418,津,6.49
4418,三国,7.23
4418,びわこ,6.07
4418,住之江,7.29
4418,尼崎,6.96
4418,鳴門,7.38
4418,丸亀,6.59
4418,児島,7.52
4418,宮島,6.79
4418,徳山,7.68
4418,下関,7.16
4418,若松,7.68
4418,芦屋,7.23
4418,福岡,7.36
4418,唐津,6.93
4418,大村,6.67
4419,桐生,4.83
4419,戸田,4.85
4419,江戸川,4.07
4419,平和島,4.72
4419,多摩川,4.05
4419,浜名湖,4.05
4419,蒲郡,4.03
4419,常滑,4.33
4419,津,5.11
4419,三国,4.19
4419,びわこ,4.27
4419,住之江,4.72
4419,尼崎,4.18
4419,鳴門,4.74
4419,丸亀,4.76
4419,児島,4.29
4419,宮島,4.52
4419,徳山,3.71
4419,下関,4.87
4419,若松,4.61
4419,芦屋,4.04
4419,福岡,5.22
4419,唐津,4.77
4419,大村,3.77
4420,桐生,5.51
4420,戸田,5.02
4420,江戸川,5.37
4420,平和島,5.2
4420,多摩川,4.63
4420,浜名湖,4.66
4420,蒲郡,4.87
4420,常滑,4.77
4420,津,4.5
4420,三国,5.33
4420,びわこ,5.32
4420,住之江,4.93
4420,尼崎,4.78
4420,鳴門,5.16
4420,丸亀,5.82
4420,児島,4.43
4420,宮島,4.97
4420,徳山,4.79
4420,下関,5.63
4420,若松,5.11
4420,芦屋,5.34
4420,福岡,4.84
4420,唐津,4.66
4420,大村,4.56
4421,桐生,3.79
4421,戸田,3.53
4421,江戸川,4.51
4421,平和島,4.32
4421,多摩川,3.78
4421,浜名湖,4.21
4421,蒲郡,3.04
4421,常滑,3.56
4421,津,3.87
4421,三国,3.57
4421,びわこ,4.14
4421,住之江,3.86
4421,尼崎,3.11
4421,鳴門,3.74
4421,丸亀,4.31
4421,児島,4.45
4421,宮島,3.97
4421,徳山,5.14
4421,下関,4.64
4421,若松,3.64
4421,芦屋,3.68
4421,福岡,4.7
4421,唐津,3.82
4421,大村,3.68
4422,桐生,3.59
4422,戸田,4.53
